Date,AMZN,BA,DIS,IBM,KO,MSFT
2017-09-18,0.281463387344798,0.08402823160940573,0.1037252680621884,0.07565892458271506,0.11594845126153533,0.33917573713935756
2017-09-19,0.2802838455647576,0.08384376124629839,0.10410074085811466,0.07559445860000549,0.11565104823883199,0.34052614549199184
2017-09-20,0.2810244905284898,0.08477146127537184,0.10484081099242663,0.07631276443738101,0.11505486358558363,0.3379956091807471
2017-09-21,0.2805698014943809,0.08557918181593688,0.10525939000728776,0.07653868938081179,0.11492608068176298,0.3371268566198198
2017-09-22,0.27831578454445743,0.08587778837884667,0.10514853434085505,0.07661433092229426,0.11537096274168544,0.33867259907186126
2017-09-25,0.2761956155083627,0.0858925765719098,0.10709070642509873,0.07766328719742471,0.11686883254701115,0.33628898175019306
2017-09-26,0.2762629605087655,0.08581273307466394,0.10624009748174783,0.078148634356998,0.11673812870401289,0.3367974458738118
2017-09-27,0.27857820647227205,0.08594724079627986,0.10640206674890737,0.07730901202405882,0.11382607628001055,0.3379373976784714
2017-09-28,0.2799787839307809,0.085540115785285,0.10504381089614459,0.07724843438709239,0.11442480938249143,0.3377640456182057
2017-09-29,0.280092358780578,0.08511410098086819,0.105099778956763,0.0765757223779236,0.11413539085423419,0.338982648049633
2017-10-02,0.27885245147040577,0.08552281357924443,0.10624260283528936,0.07724054515157494,0.11335467225247604,0.3387869147110094
2017-10-03,0.2783379576495985,0.0853743053617743,0.1072679253103198,0.0773296115383027,0.11437972510127953,0.3373104750387253
2017-10-04,0.2794103034429996,0.08506176866968533,0.10649568731017751,0.07679886232474557,0.11460817946473707,0.3376251987876549
2017-10-05,0.28078027156784724,0.08516642631938896,0.10487664128417945,0.07608816962296513,0.11341169306254438,0.33967679814307483
2017-10-06,0.28263208094423437,0.08487008422637983,0.1045952018313414,0.07579013894232334,0.11307798754257414,0.33903450651314687
2017-10-09,0.2826437787032211,0.08469056218442785,0.10392881642051655,0.07615562778683133,0.11272318403121068,0.3398580308737925
2017-10-10,0.28114745097099747,0.08539691329005794,0.10378592045111495,0.07661596613895687,0.11369708516594873,0.339356663982924
2017-10-11,0.28280064859327664,0.08539226054698454,0.10250646687105949,0.07600923237930333,0.11403806325419549,0.33925332835518046
2017-10-12,0.2836401592395266,0.08529140139337267,0.1005216347662708,0.07548033113522051,0.11372363261744164,0.3413428408481678
